id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2069123645,Ikujiro Nonaka|Nigel Holden,https://openalex.org/A5037302894|https://openalex.org/A5106037971,https://orcid.org/0000-0003-4823-5098|,|,,,True|False,,6,,A made-in-Japan theory with help from Aristotle: Nigel Holden interviews Ikujiro Nonaka,https://doi.org/10.1504/ejim.2007.012923,,0.67829197,,False,en,False,closed,European J of International Management,https://openalex.org/S118637542,1751-6757,journal,Innovation and Knowledge Management,2007-01-01,2007.0,article
https://openalex.org/W7275273,Shizhong Chen|Yanqing Duan|John S. Edwards,https://openalex.org/A5102879913|https://openalex.org/A5032994640|https://openalex.org/A5007695310,https://orcid.org/0000-0003-4599-2616|https://orcid.org/0000-0003-4205-7403|https://orcid.org/0000-0003-3979-017X,GB|GB|GB,University of Bedfordshire|University of Bedfordshire|Aston University,https://openalex.org/I147554453|https://openalex.org/I147554453|https://openalex.org/I169199633,True|False|False,,11,https://openalex.org/I147554453,Inter-Organisational Knowledge Transfer Process Model,https://doi.org/10.4018/978-1-59140-556-6.ch043,,1.6002886,,False,en,False,closed,IGI Global eBooks,https://openalex.org/S4306463409,,ebook platform,Knowledge Management and Sharing,2006-01-01,2006.0,book-chapter
https://openalex.org/W4313824212,Xiaoying Dong|Mengling Yan|Yanni Hu,https://openalex.org/A5101438654|https://openalex.org/A5063249479|https://openalex.org/A5047327186,https://orcid.org/0000-0001-8670-0582|https://orcid.org/0000-0001-7441-9152|,CN|CN|CN,Peking University|Beijing University of Posts and Telecommunications|China Academy of Information and Communications Technology,https://openalex.org/I20231570|https://openalex.org/I139759216|https://openalex.org/I4210130112,True|False|False,,4,https://openalex.org/I20231570,Knowledge Management Integrating Organizational Knowledge,https://doi.org/10.1007/978-981-19-4078-1_11,,9.50899361,,False,en,False,closed,,,,,Knowledge Management and Sharing,2023-01-01,2023.0,book-chapter
https://openalex.org/W1979022792,Andrea Appolloni|Muge Mavisu|Sunil Kumar Tarangapade,https://openalex.org/A5005610758|https://openalex.org/A5069113624|https://openalex.org/A5066482465,https://orcid.org/0000-0001-5741-398X||,IT|IT|IT,University of Rome Tor Vergata|University of Rome Tor Vergata|University of Rome Tor Vergata,https://openalex.org/I116067653|https://openalex.org/I116067653|https://openalex.org/I116067653,True|False|False,,8,https://openalex.org/I116067653,Service innovation in Indian knowledge-intensive business services: the Wipro case,https://doi.org/10.1504/ijlic.2013.057434,,0.73136805,,False,en,True,bronze,International Journal of Learning and Intellectual Capital,https://openalex.org/S171484276,1479-4853,journal,Innovation and Knowledge Management,2013-01-01,2013.0,article
https://openalex.org/W4399028055,Zamin Abbas|Naveed Yazdani|Kamran Hameed,https://openalex.org/A5048578888|https://openalex.org/A5055677734|https://openalex.org/A5049112431,|https://orcid.org/0000-0002-1734-9714|,PK|PK|PK,University of Management and Technology|University of Management and Technology|University of Management and Technology,https://openalex.org/I87482320|https://openalex.org/I87482320|https://openalex.org/I87482320,True|False|False,cc-by-nc,3,https://openalex.org/I87482320,Development Of Nonaka's Thought: A Critical Review,https://doi.org/10.52131/pjhss.2024.v12i2.2006,,2.34614723,,False,en,True,diamond,Pakistan Journal of Humanities and Social Sciences,https://openalex.org/S4210199170,2415-007X,journal,Banana Cultivation and Research,2024-05-17,2024.0,review
https://openalex.org/W2171700046,Sabine Seufert|Andreas Seufert,https://openalex.org/A5044964641|https://openalex.org/A5042098076,https://orcid.org/0000-0002-3807-6460|,CH|CH,University of St. Gallen|University of St. Gallen,https://openalex.org/I202963720|https://openalex.org/I202963720,True|False,,7,https://openalex.org/I202963720,Towards the continuously learning organization through knowledge networking-case Swiss Re Group,https://doi.org/10.1109/hicss.2000.926639,,1.1037163,,False,en,False,closed,,,,,Organizational Learning and Leadership,2005-08-25,2005.0,article
https://openalex.org/W2074308933,Mónica Henao Cálad|María Pía Arango‐Fonnegra,https://openalex.org/A5066721336|https://openalex.org/A5026072302,https://orcid.org/0000-0001-7442-3872|,CO|CO,Universidad EAFIT|Universidad EAFIT,https://openalex.org/I862322245|https://openalex.org/I862322245,True|False,,6,https://openalex.org/I862322245,Concept maps as a strategy to convert knowledge in knowledge management,https://doi.org/10.1108/03055720710742016,,1.35658393,,False,en,False,closed,VINE,https://openalex.org/S3261118,0305-5728,journal,Innovation and Knowledge Management,2007-04-02,2007.0,article
https://openalex.org/W2051322194,Christos S. Nicolaidis|George Michalopoulos,https://openalex.org/A5062492360|https://openalex.org/A5075214687,|,|,,,True|False,,6,,"Education, Industry and the Knowing—Doing Gap",https://doi.org/10.5367/000000004323051877,,0.0,,False,en,False,closed,Industry and Higher Education,https://openalex.org/S2764925558,0950-4222,journal,University-Industry-Government Innovation Models,2004-04-01,2004.0,article
https://openalex.org/W1987387387,Mauri Kantola|Jouni Hautala,https://openalex.org/A5042329307|https://openalex.org/A5038321899,https://orcid.org/0000-0003-4174-4535|,FI|FI,Turku University of Applied Sciences|Turku University of Applied Sciences,https://openalex.org/I16231767|https://openalex.org/I16231767,True|False,,6,https://openalex.org/I16231767,Internationalisation Network: A Finnish Experience,https://doi.org/10.1080/13583880701834759,,0.29078491,,False,en,False,closed,Tertiary Education and Management,https://openalex.org/S51425651,1358-3883,journal,Innovative Teaching and Learning Methods,2008-02-01,2008.0,article
https://openalex.org/W2936714906,Samer Faraj|Karla Sayegh|Linda Rouleau,https://openalex.org/A5023663122|https://openalex.org/A5000517228|https://openalex.org/A5002465340,https://orcid.org/0000-0002-6585-0351|https://orcid.org/0000-0003-4422-0585|https://orcid.org/0000-0002-4349-9628,||,,,True|False|False,,7,,Knowledge collaboration in organizations,https://doi.org/10.4324/9781315619361-27,,0.8969869,,False,en,False,closed,,,,,Complex Systems and Decision Making,2017-08-15,2017.0,book-chapter
https://openalex.org/W2414369297,Florian Kohlbacher,https://openalex.org/A5056447022,https://orcid.org/0000-0001-7447-6819,,,,True,,2,,Knowledge-Based Marketing: Fostering Innovation through Marketing Knowledge Co-Creation,https://doi.org/10.1057/9781137024961_17,,2.57185969,,False,en,False,closed,Palgrave Macmillan UK eBooks,https://openalex.org/S4306463716,,ebook platform,Innovation and Knowledge Management,2013-01-01,2013.0,book-chapter
https://openalex.org/W133444131,Hadj Batatia|Kai Hakkarainen|Anders I. Mørch,https://openalex.org/A5072344919|https://openalex.org/A5078908003|https://openalex.org/A5044425191,https://orcid.org/0000-0003-0433-2152|https://orcid.org/0000-0003-3507-7537|https://orcid.org/0000-0002-1470-5234,FR|FI|NO,Université Fédérale de Toulouse Midi-Pyrénées|Institut National Polytechnique de Toulouse|University of Turku|University of Oslo,https://openalex.org/I17866349|https://openalex.org/I205747304|https://openalex.org/I155660961|https://openalex.org/I184942183,True|False|False,,4,https://openalex.org/I17866349|https://openalex.org/I205747304,Tacit Knowledge and Trialogical Learning,https://doi.org/10.1007/978-94-6209-004-0_2,,0.60185185,,False,en,False,closed,SensePublishers eBooks,https://openalex.org/S4306463895,,ebook platform,Innovative Education and Learning Practices,2012-01-01,2012.0,book-chapter
https://openalex.org/W2042111489,Vesa Peltokorpi,https://openalex.org/A5055068584,https://orcid.org/0000-0002-5981-4952,JP,Hitotsubashi University,https://openalex.org/I111428342,True,,6,https://openalex.org/I111428342,Synthesising the paradox of organisational routine flexibility and stability: a processual view,https://doi.org/10.1504/ijtm.2008.015981,,0.0,,False,en,False,closed,International Journal of Technology Management,https://openalex.org/S171720814,0267-5730,journal,Management and Organizational Studies,2007-12-03,2007.0,article
https://openalex.org/W2019883328,Satomi Tsuji|Koji Ara|Nobuo Sato|Yoshihiro Wakisaka|Kazuo Yano|N. Ohkubo|Rieko Otsuka|Miki Hayakawa|Norihiko Moriwaki|Youichi Horry,https://openalex.org/A5022112047|https://openalex.org/A5112585509|https://openalex.org/A5108481958|https://openalex.org/A5028466704|https://openalex.org/A5014593205|https://openalex.org/A5109995312|https://openalex.org/A5109869978|https://openalex.org/A5100848936|https://openalex.org/A5112304803|https://openalex.org/A5079531602,||||https://orcid.org/0000-0002-9763-1102|||||https://orcid.org/0000-0001-8160-7872,JP|JP|JP|JP|JP|JP|JP|JP|JP|JP,Hitachi (Japan)|Hitachi (Japan)|Hitachi (Japan)|Hitachi (Japan)|Hitachi (Japan)|Hitachi (Japan)|Hitachi (Japan)|Hitachi (Japan)|Hitachi (Japan)|Hitachi (Japan),https://openalex.org/I65143321|https://openalex.org/I65143321|https://openalex.org/I65143321|https://openalex.org/I65143321|https://openalex.org/I65143321|https://openalex.org/I65143321|https://openalex.org/I65143321|https://openalex.org/I65143321|https://openalex.org/I65143321|https://openalex.org/I65143321,True|False|False|False|False|False|False|False|False|False,,3,https://openalex.org/I65143321,Visualization of knowledge-creation process using face-to-face communication data,https://doi.org/10.1109/inss.2009.5409922,,0.62022804,,False,en,False,closed,,,,,Innovative Teaching and Learning Methods,2009-06-01,2009.0,article
https://openalex.org/W254299051,Erlaine Binotto|Eleri Hamer|Marina Keiko Nakayama|Ricardo Azambuja Silveira,https://openalex.org/A5007450082|https://openalex.org/A5016349649|https://openalex.org/A5044179832|https://openalex.org/A5103347338,https://orcid.org/0000-0002-0349-4566||https://orcid.org/0000-0001-5007-265X|,AU|BR|AU|BR|AU|BR|AU|BR,University of Queensland|Universidade Federal do Rio Grande do Sul|Universidade Federal de Pelotas|Universidade Federal do Rio Grande do Sul|Universidade Federal de Pelotas|University of Queensland|Universidade Federal de Pelotas|Universidade Federal do Rio Grande do Sul|University of Queensland|University of Queensland|Universidade Federal do Rio Grande do Sul|Universidade Federal de Pelotas,https://openalex.org/I165143802|https://openalex.org/I130442723|https://openalex.org/I169248161|https://openalex.org/I130442723|https://openalex.org/I169248161|https://openalex.org/I165143802|https://openalex.org/I169248161|https://openalex.org/I130442723|https://openalex.org/I165143802|https://openalex.org/I165143802|https://openalex.org/I130442723|https://openalex.org/I169248161,True|False|False|False,,4,https://openalex.org/I165143802|https://openalex.org/I130442723|https://openalex.org/I169248161,The Cycle of Knowledge Creation and Learning in Agribusiness,https://doi.org/10.28945/2744,,1.96296297,,False,en,True,bronze,Informing Science and IT Education Conference,https://openalex.org/S4220651880,1535-0703,conference,Entrepreneurship Studies and Influences,2004-01-01,2004.0,article
https://openalex.org/W3013838972,Oleg V. Moroz,https://openalex.org/A5015080613,,UA,National Aviation University,https://openalex.org/I90281761,True,cc-by,10,https://openalex.org/I90281761,Model of Self-organizing Knowledge Representation and Organizational Knowledge Transformation,https://doi.org/10.11648/j.ajai.20200401.11,,1.17487639,,False,en,True,diamond,American Journal of Artificial Intelligence,https://openalex.org/S4210170684,2639-9717,journal,Evolutionary Algorithms and Applications,2020-01-01,2020.0,article
https://openalex.org/W4405504956,Mohamad Reza Zahedi,https://openalex.org/A5082920473,,IR,Malek Ashtar University of Technology,https://openalex.org/I78323350,True,,6,https://openalex.org/I78323350,Nonaka and Takeuchi knowledge management model based on institutional and infrastructure factors,https://doi.org/10.1108/vjikms-02-2023-0033,,11.33015233,,False,en,False,closed,VINE Journal of Information and Knowledge Management Systems,https://openalex.org/S4210228535,2059-5891,journal,Knowledge Management and Sharing,2024-12-17,2024.0,article
https://openalex.org/W2117099107,Yajun Liu|Jin He|Deyong Xiong|Zhaohui Zeng,https://openalex.org/A5100449882|https://openalex.org/A5059179466|https://openalex.org/A5097119836|https://openalex.org/A5101733841,https://orcid.org/0009-0009-4845-4419|https://orcid.org/0000-0001-5081-3569||https://orcid.org/0000-0003-1131-2248,CN|CN|CN|CN,Xiangtan University|Tianjin University|Tianjin Polytechnic University|Xiangtan University,https://openalex.org/I4610292|https://openalex.org/I162868743|https://openalex.org/I198091727|https://openalex.org/I4610292,True|False|False|False,,4,https://openalex.org/I4610292,Managing Tacit Knowledge in Multinational Companies: An Integrated Model of Knowledge Creation Spiral and Knowledge Fermenting,https://doi.org/10.1109/amige.2008.ecp.56,,0.0,,False,en,False,closed,,,,,Innovation and Knowledge Management,2008-09-01,2008.0,article
https://openalex.org/W1568788248,Thomas Menkhoff|Yue Wah Chay|Benjamin Löh|Hans‐Dieter Evers,https://openalex.org/A5042345650|https://openalex.org/A5053795748|https://openalex.org/A5077011300|https://openalex.org/A5001637120,https://orcid.org/0000-0002-8845-4183|||https://orcid.org/0000-0002-0647-9644,|||DE,|||University of Bonn,|||https://openalex.org/I135140700,True|False|False|False,,3,,Exploring the antecedents of knowledge outcomes in organisational settings: an empirical study,https://doi.org/10.1504/ijkms.2010.029787,,0.0,,False,en,False,closed,International Journal of Knowledge Management Studies,https://openalex.org/S137166528,1743-8268,journal,Knowledge Management and Sharing,2009-12-03,2009.0,article
https://openalex.org/W2792737039,Luísa Domingues|Agostinho Sousa Pinto|Carlos Guterres,https://openalex.org/A5019901851|https://openalex.org/A5032793080|https://openalex.org/A5004188670,https://orcid.org/0000-0003-0067-7823|https://orcid.org/0000-0003-1454-030X|,PT|PT|PT,Iscte – Instituto Universitário de Lisboa|Polytechnic Institute of Porto|University of Lisbon,https://openalex.org/I110026055|https://openalex.org/I83863532|https://openalex.org/I141596103,True|False|False,,3,https://openalex.org/I110026055,The Relevance of Intellectual Capital in Shared Service Centres,https://doi.org/10.4018/ijthi.2018040101,,0.0,,False,en,False,closed,International Journal of Technology and Human Interaction,https://openalex.org/S130700065,1548-3908,journal,Intellectual Capital and Performance Analysis,2018-02-01,2018.0,article
https://openalex.org/W2117559052,Laura Hyttinen,https://openalex.org/A5089395552,,,,,True,,2,,Knowledge conversions in knowledge creation in knowledge work,https://doi.org/10.1504/ijlic.2005.007098,Tekes,1.1037163,,False,en,False,closed,International Journal of Learning and Intellectual Capital,https://openalex.org/S171484276,1479-4853,journal,Organizational Learning and Leadership,2005-01-01,2005.0,article
https://openalex.org/W2329629055,Moumna Saadaoui|Soumiya Mekkaoui,https://openalex.org/A5040148809|https://openalex.org/A5062132927,|,MA|,Université Ibn Zohr|,https://openalex.org/I4210088687|,True|False,,3,https://openalex.org/I4210088687,Organizational knowledge creation: Benchmarking of existing models,https://doi.org/10.15405/epsbs.2015.05.5,,0.0,,False,en,True,bronze,The European Proceedings of Social & Behavioural Sciences,https://openalex.org/S4210220879,2357-1330,journal,Knowledge Management and Sharing,2015-05-07,2015.0,article
https://openalex.org/W2058963268,Pierpaolo Andriani|Gary D. Atkinson|Alistair Bowden|Richard Hall,https://openalex.org/A5080775534|https://openalex.org/A5000217895|https://openalex.org/A5004274406|https://openalex.org/A5070680951,https://orcid.org/0000-0001-6960-4126||https://orcid.org/0000-0002-5464-3672|https://orcid.org/0000-0003-3512-6941,GB|GB|GB|GB,Durham University|Durham University|Durham University|Durham University,https://openalex.org/I190082696|https://openalex.org/I190082696|https://openalex.org/I190082696|https://openalex.org/I190082696,True|False|False|False,,3,https://openalex.org/I190082696,DEVELOPING KNOWLEDGE IN “NETWORKS OF PRACTICE”,https://doi.org/10.1142/9789812702081_0003,,0.0,,False,en,False,closed,,,,,Evaluation and Performance Assessment,2004-12-01,2004.0,article
https://openalex.org/W3010894769,Yuh Huann Tan|Seng Chee Tan,https://openalex.org/A5011676603|https://openalex.org/A5003655639,https://orcid.org/0000-0002-9090-6660|https://orcid.org/0000-0002-8406-0144,SG|SG,Ministry of Education|Nanyang Technological University,https://openalex.org/I1280293394|https://openalex.org/I172675005,True|False,,2,https://openalex.org/I1280293394,Understanding Knowledge Creation,https://doi.org/10.1007/978-981-15-3564-2_2,,0.26072821,,False,en,False,closed,,,,,Cognitive Science and Mapping,2020-01-01,2020.0,book-chapter
https://openalex.org/W2104339380,Ken H. Judy|Ilio Krumins-Beens,https://openalex.org/A5001246924|https://openalex.org/A5001048477,|,|,,,True|False,,7,,Using Agile Practices to Spark Innovation in a Small to Medium Sized Business,https://doi.org/10.1109/hicss.2007.591,,3.15857339,,False,en,False,closed,,,,,Software Engineering Techniques and Practices,2007-01-01,2007.0,article
https://openalex.org/W2595139684,Patient Rambe|Mpho Agnes Mbeo,https://openalex.org/A5032024809|https://openalex.org/A5045238294,https://orcid.org/0000-0002-6230-1998|https://orcid.org/0000-0001-7448-5010,ZA|ZA,Central University of Technology|Central University of Technology,https://openalex.org/I110603874|https://openalex.org/I110603874,True|False,cc-by,6,https://openalex.org/I110603874,Technology-Enhanced Knowledge Management Framework for Retaining Research Knowledge among University Academics,https://doi.org/10.22610/jebs.v9i1.1572,,0.83294848,,False,en,True,diamond,Journal of Economics and Behavioral Studies,https://openalex.org/S2738550039,2220-6140,journal,Knowledge Management and Sharing,2017-03-12,2017.0,article
https://openalex.org/W2305131025,A Fivaz|Marthinus W. Pretorius,https://openalex.org/A5038085754|https://openalex.org/A5053679462,|https://orcid.org/0000-0002-8214-4838,ZA|ZA,University of Pretoria|University of Pretoria,https://openalex.org/I69552723|https://openalex.org/I69552723,True|False,,5,https://openalex.org/I69552723,A knowledge management framework for manufacturing firms in South Africa,https://doi.org/10.1109/ice.2015.7438640,,0.6866549,,False,en,False,closed,,,,,Innovation and Knowledge Management,2015-06-01,2015.0,article
https://openalex.org/W2136447080,A. Kameoka|Shuji Kondou|Yasuo Ikawa,https://openalex.org/A5015891712|https://openalex.org/A5013449676|https://openalex.org/A5044244296,||,JP|JP|JP,Japan Advanced Institute of Science and Technology|Japan Advanced Institute of Science and Technology|Japan Advanced Institute of Science and Technology,https://openalex.org/I177738480|https://openalex.org/I177738480|https://openalex.org/I177738480,True|False|False,,4,https://openalex.org/I177738480,Designing a `Knowledge Science' Based Graduate MOT Education Course and Its Review of Implementation and Practice,https://doi.org/10.1109/picmet.2007.4349474,"Ministry of Economy, Trade and Industry",1.46539217,,False,en,False,closed,,,,,Technology Assessment and Management,2007-08-01,2007.0,article
https://openalex.org/W1487726993,Stephen K. Probert,https://openalex.org/A5013036120,,GB,Cranfield University,https://openalex.org/I82284825,True,cc-by-nc,2,https://openalex.org/I82284825,A Critical Analysis of the Knowledge Creation Process,https://doi.org/10.3127/ajis.v11i1.136,,0.70294361,,False,en,True,diamond,AJIS. Australasian journal of information systems/AJIS. Australian journal of information systems/Australian journal of information systems,https://openalex.org/S105581714,1039-7841,journal,Knowledge Management and Sharing,2003-11-01,2003.0,article
https://openalex.org/W2910008380,Young Won Park|Paul Hong,https://openalex.org/A5053292121|https://openalex.org/A5015191212,https://orcid.org/0000-0001-8499-5540|https://orcid.org/0000-0002-3293-3660,JP|US,Saitama University|University of Toledo,https://openalex.org/I72253084|https://openalex.org/I90871651,True|False,,2,https://openalex.org/I72253084,Innovation and Knowledge Creation Management in the Japanese Context,https://doi.org/10.1007/978-981-13-1681-4_5,,2.81891995,,False,en,False,closed,,,,,Innovation and Knowledge Management,2019-01-01,2019.0,book-chapter
https://openalex.org/W2129384711,Rivadávia Correa Drummond de Alvarenga Neto|Chun Wei Choo,https://openalex.org/A5045826640|https://openalex.org/A5066631000,|https://orcid.org/0000-0003-0410-9313,BR|CA,Fundação Dom Cabral|University of Toronto,https://openalex.org/I65029402|https://openalex.org/I185261750,True|True,,5,https://openalex.org/I65029402|https://openalex.org/I185261750,"The post Nonaka concept of ba: Eclectic roots, evolutionary paths and future advancements",https://doi.org/10.1002/meet.14504701104,University of Toronto|Fundação de Amparo à Pesquisa do Estado de Minas Gerais,0.73450017,,False,en,True,bronze,Proceedings of the American Society for Information Science and Technology,https://openalex.org/S4306523999,1550-8390,journal,Competitive and Knowledge Intelligence,2010-11-01,2010.0,article
https://openalex.org/W4402212466,Byeongwoo Kang|Rudi Bekkers|Atsushi Ohyama,https://openalex.org/A5067132219|https://openalex.org/A5034927382|https://openalex.org/A5028718413,|https://orcid.org/0000-0001-7580-2647|https://orcid.org/0000-0002-9548-5586,||,,,True|False|False,cc-by,3,,The determinants of parallel invention: Measuring the role of information sharing and personal interaction between inventors,https://doi.org/10.1016/j.respol.2024.105092,Japan Society for the Promotion of Science,3.01767655,,False,en,True,hybrid,Research Policy,https://openalex.org/S9731383,0048-7333,journal,Innovation and Knowledge Management,2024-09-04,2024.0,article
https://openalex.org/W4239853834,Patient Rambe|Mpho Agnes Mbeo,https://openalex.org/A5032024809|https://openalex.org/A5045238294,https://orcid.org/0000-0002-6230-1998|https://orcid.org/0000-0001-7448-5010,ZA|ZA,Central University of Technology|Central University of Technology,https://openalex.org/I110603874|https://openalex.org/I110603874,True|False,cc-by,5,https://openalex.org/I110603874,Technology-Enhanced Knowledge Management Framework for Retaining Research Knowledge among University Academics,https://doi.org/10.22610/jebs.v9i1(j).1572,,0.41647424,,False,en,True,diamond,Journal of Economics and Behavioral Studies,https://openalex.org/S2738550039,2220-6140,journal,Knowledge Management and Sharing,2017-03-12,2017.0,article
https://openalex.org/W2499068170,Tunç D. Medeni,https://openalex.org/A5053260630,https://orcid.org/0000-0002-2964-3320,JP,Japan Advanced Institute of Science and Technology,https://openalex.org/I177738480,True,,3,https://openalex.org/I177738480,Tacit-Explicit and Specific-General Knowledge Interactions in CoPs,https://doi.org/10.4018/978-1-59140-556-6.ch086,,0.0,,False,en,False,closed,IGI Global eBooks,https://openalex.org/S4306463409,,ebook platform,Organizational Learning and Leadership,2006-01-01,2006.0,book-chapter
https://openalex.org/W2491123162,Paula M. Bach|Roderick L. Lee|John M. Carroll,https://openalex.org/A5042354494|https://openalex.org/A5090558866|https://openalex.org/A5054610664,|https://orcid.org/0000-0002-8737-6785|https://orcid.org/0000-0001-5189-337X,US|US|US,Pennsylvania State University|Pennsylvania State University|Pennsylvania State University,https://openalex.org/I130769515|https://openalex.org/I130769515|https://openalex.org/I130769515,True|False|False,,4,https://openalex.org/I130769515,Knowledge Management Challenges in the Non-Profit Sector,https://doi.org/10.4018/978-1-60566-026-4.ch372,,0.0,,False,en,False,closed,IGI Global eBooks,https://openalex.org/S4306463409,,ebook platform,Knowledge Management and Sharing,2009-01-01,2009.0,book-chapter
https://openalex.org/W1742929962,Victor Odumuyiwa|Amos David,https://openalex.org/A5091808798|https://openalex.org/A5089270578,https://orcid.org/0000-0002-1050-892X|https://orcid.org/0000-0001-9518-2772,FR|FR,Laboratoire Lorrain de Recherche en Informatique et ses Applications|Laboratoire Lorrain de Recherche en Informatique et ses Applications,https://openalex.org/I4210121838|https://openalex.org/I4210121838,True|False,,2,https://openalex.org/I4210121838,Collaborative Knowledge Creation and Management in Information Retrieval,https://doi.org/10.48550/arxiv.1012.3278,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,Information Retrieval and Search Behavior,2010-12-15,2010.0,preprint
https://openalex.org/W2538743576,Brian G. Burton|Barbara Martin,https://openalex.org/A5069799749|https://openalex.org/A5070844205,|https://orcid.org/0000-0001-9782-2534,US|US,Abilene Christian University|University of Central Missouri,https://openalex.org/I60205797|https://openalex.org/I28324025,True|False,,2,https://openalex.org/I60205797,Knowledge Creation and Student Engagement Within 3D Virtual Worlds,https://doi.org/10.4018/ijvar.2017010104,,0.40122983,,False,en,False,closed,International Journal of Virtual and Augmented Reality,https://openalex.org/S4210202817,2473-537X,journal,Innovative Teaching and Learning Methods,2016-10-19,2016.0,article
https://openalex.org/W2010282775,Namrata Pancholi|Amrata Pancholi Dr. Namrata Pancholi,https://openalex.org/A5067697810|https://openalex.org/A5037462615,https://orcid.org/0000-0001-6519-6436|,AE|,Amity University|,https://openalex.org/I4210126505|,True|False,,6,https://openalex.org/I4210126505,Designing a Conceptual Framework of Knowledge Management Process in Banks,https://doi.org/10.9790/487x-1673114126,,0.54606041,,False,en,True,bronze,IOSR Journal of Business and Management,https://openalex.org/S2765053757,2278-487X,journal,Knowledge Management and Sharing,2014-01-01,2014.0,article
https://openalex.org/W1971610703,María Sarabia|María Obeso|Elaine Philpott,https://openalex.org/A5084597762|https://openalex.org/A5022885908|https://openalex.org/A5086808830,https://orcid.org/0000-0002-6296-2243|https://orcid.org/0000-0002-5221-3601|,ES|ES|GB,Universidad de Cantabria|Universidad de Cantabria|University of Bedfordshire,https://openalex.org/I13134134|https://openalex.org/I13134134|https://openalex.org/I147554453,True|False|False,,3,https://openalex.org/I13134134,IN&amp;OUT Model,https://doi.org/10.4018/ijkbo.2015010101,,1.70796118,,False,en,False,closed,International Journal of Knowledge-Based Organizations,https://openalex.org/S4210171617,2155-6393,journal,Family Business Performance and Succession,2015-01-01,2015.0,article
https://openalex.org/W1597761564,Ingrid Slembek,https://openalex.org/A5060076514,,AU,University of Technology Sydney,https://openalex.org/I114017466,True,,2,https://openalex.org/I114017466,An Approach to Knowledge Management Support in E-Business Processes,https://doi.org/10.1007/0-306-47009-8_34,Australian Government,0.0,,False,en,True,bronze,Kluwer Academic Publishers eBooks,https://openalex.org/S4306463519,,ebook platform,Business Process Modeling and Analysis,2005-12-19,2005.0,book-chapter
https://openalex.org/W1493873933,Corine Noordhoff,https://openalex.org/A5012080720,https://orcid.org/0000-0002-8138-2535,,,,True,,3,,Marketing knowledge and competencies in co-creation relationships,https://doi.org/10.26481/dis.20080118cn,University of Oxford,,,False,en,True,gold,,,,,Innovation and Knowledge Management,2008-01-01,2008.0,dissertation
https://openalex.org/W2495426927,Brian G. Burton|Barbara Martin,https://openalex.org/A5069799749|https://openalex.org/A5070844205,|https://orcid.org/0000-0001-9782-2534,US|US,Abilene Christian University|University of Central Missouri,https://openalex.org/I60205797|https://openalex.org/I28324025,True|False,,2,https://openalex.org/I60205797,Student Engagement and the Creation of Knowledge Within a 3D Virtual Learning Environment,https://doi.org/10.4018/978-1-4666-2670-6.ch001,,0.0,,False,en,False,closed,IGI Global eBooks,https://openalex.org/S4306463409,,ebook platform,Innovative Teaching and Learning Methods,2013-01-01,2013.0,book-chapter
https://openalex.org/W2122102329,Farzana Akther,https://openalex.org/A5042868300,https://orcid.org/0000-0003-3124-8036,DK,Aalborg University,https://openalex.org/I891191580,True,other-oa,3,https://openalex.org/I891191580,ICT APPROPRIATION,https://doi.org/10.5278/vbn.phd.hum.00025,,,,False,en,True,green,VBN Forskningsportal (Aalborg Universitet),https://openalex.org/S4306401731,,repository,ICT Impact and Policies,2015-01-01,2015.0,article
https://openalex.org/W3142416067,Jungwoo Lee|Young‐Hee Lee|Y. Ryu,https://openalex.org/A5100376259|https://openalex.org/A5100778645|https://openalex.org/A5110753974,https://orcid.org/0000-0002-4130-4970|https://orcid.org/0000-0001-9019-4424|,KR|KR|KR,Yonsei University|Yonsei University|Yonsei University,https://openalex.org/I193775966|https://openalex.org/I193775966|https://openalex.org/I193775966,True|False|False,,2,https://openalex.org/I193775966,Information Quality Drivers of KMS,https://doi.org/10.1109/iccit.2007.4420465,,0.32605531,,False,en,False,closed,2007 International Conference on Convergence Information Technology (ICCIT 2007),https://openalex.org/S4363607915,,conference,Data Quality and Management,2007-11-01,2007.0,article
https://openalex.org/W2018163524,Ling‐Ling Lai|Arlene G. Taylor,https://openalex.org/A5053804606|https://openalex.org/A5017239854,|,TW|CL|US,Tamkang University|University of Pittsburgh|University Ucinf,https://openalex.org/I107470533|https://openalex.org/I170201317|https://openalex.org/I3130035786,True|False,,9,https://openalex.org/I107470533,Knowledge Organization in Knowledge Management Systems of Global Consulting Firms,https://doi.org/10.1080/01639374.2011.587503,,1.47395486,,False,en,False,closed,Cataloging & Classification Quarterly,https://openalex.org/S202064188,0163-9374,journal,Competitive and Knowledge Intelligence,2011-06-01,2011.0,article
